MonthClaimed,VehiclePrice,FraudFound_P,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,AccidentArea_IsUrban,Sex_IsMale,Fault_IsPolicyholder,PoliceReportFiled_IsYes,WitnessPresent_IsYes,AgentType_IsExternal,isWithinAgeRange_IsTrue,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Sedan - Liability,PolicyType_Sport - All Perils,PolicyType_Sport - Collision,PolicyType_Utility - All Perils,PolicyType_Utility - Collision,PolicyType_Utility - Liability,Make_Ferrari,PolicyType_Sport - Liability,Normalised_Age
7.0,1.0,0,1.0,0.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.4651921145641529
6.0,1.0,0,3.0,2.0,4.0,2.0,3.0,7.0,6.0,2.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.238501178431229
7.0,1.0,0,1.0,0.0,4.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.8708333748011485
8.0,1.0,0,1.0,0.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.30293561046935463
6.0,2.0,0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.3576028870855434
0.0,2.0,0,1.0,3.0,4.0,2.0,2.0,6.0,4.0,1.0,0.0,0.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10270564976764107
2.0,2.0,0,1.0,2.0,4.0,2.0,1.0,6.0,6.0,2.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.887527194810422
5.0,1.0,0,1.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1838339018150402
2.0,1.0,0,1.0,0.0,4.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.9519616268485477
5.0,3.0,0,1.0,0.0,4.0,2.0,2.0,7.0,6.0,3.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.238501178431229
8.0,0.0,0,1.0,2.0,4.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7897051227537495
11.0,1.0,0,1.0,1.0,4.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.670603414099435
1.0,5.0,0,1.0,3.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.021577397720241934
5.0,1.0,0,1.0,1.0,4.0,2.0,2.0,7.0,6.0,3.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.238501178431229
6.0,1.0,0,1.0,0.0,4.0,2.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.9519616268485477
7.0,1.0,0,1.0,3.0,4.0,2.0,3.0,6.0,4.0,3.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.34609040590983847
8.0,5.0,0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.021577397720241934
6.0,5.0,0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.7085768707063503
0.0,1.0,0,1.0,3.0,4.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.1953463829907451
0.0,0.0,0,1.0,2.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.30293561046935463
3.0,1.0,0,1.0,3.0,4.0,2.0,2.0,7.0,6.0,2.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.238501178431229
4.0,1.0,0,1.0,2.0,4.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8328599181942333
1.0,5.0,0,1.0,0.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6274486186589512
5.0,0.0,1,1.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.30293561046935463
4.0,1.0,0,1.0,3.0,4.0,2.0,0.0,6.0,4.0,1.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.38406386251675373
9.0,1.0,0,1.0,0.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.2649621538624393
11.0,1.0,0,1.0,0.0,4.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0762446743364307
3.0,1.0,0,1.0,1.0,4.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.6274486186589512
11.0,2.0,0,1.0,1.0,4.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.4651921145641529
8.0,5.0,1,1.0,0.0,4.0,2.0,0.0,5.0,3.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7085768707063503
2.0,1.0,0,1.0,1.0,4.0,2.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.4818859345734263
5.0,1.0,0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.6009876432277408
7.0,2.0,0,1.0,0.0,4.0,2.0,2.0,6.0,3.0,1.0,0.0,0.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.9519616268485477
5.0,1.0,0,1.0,1.0,4.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4272186579572376
9.0,5.0,0,1.0,1.0,4.0,2.0,1.0,6.0,3.0,2.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.546320366611552
7.0,2.0,0,1.0,3.0,4.0,2.0,1.0,5.0,3.0,3.0,0.0,0.0,2.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.6274486186589512
8.0,1.0,1,1.0,1.0,4.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7085768707063503
5.0,5.0,1,1.0,1.0,4.0,2.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.021577397720241934
1.0,1.0,0,3.0,0.0,4.0,2.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5894751620520359
5.0,1.0,0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.0330898788959468
11.0,1.0,0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.22180735842195548
5.0,1.0,0,1.0,2.0,4.0,2.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.38406386251675373
11.0,2.0,0,1.0,2.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,2.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.4651921145641529
5.0,1.0,0,1.0,1.0,4.0,2.0,1.0,6.0,5.0,3.0,0.0,0.0,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7517316661468342
10.0,1.0,1,1.0,1.0,4.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.34609040590983847
0.0,0.0,0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.1142181309433459
6.0,1.0,0,1.0,2.0,4.0,2.0,3.0,5.0,3.0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.546320366611552
1.0,2.0,0,1.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,0.0,0.0,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.7085768707063503
11.0,0.0,0,1.0,0.0,4.0,2.0,2.0,7.0,7.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.536553211189615
5.0,2.0,0,1.0,2.0,4.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.15737292638383
2.0,1.0,0,1.0,3.0,4.0,2.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.7897051227537495
4.0,2.0,0,1.0,1.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.021577397720241934
0.0,1.0,0,1.0,1.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.22180735842195548
5.0,2.0,0,1.0,1.0,4.0,2.0,0.0,7.0,4.0,2.0,0.0,0.0,2.0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.14067910637455633
6.0,1.0,0,1.0,3.0,4.0,2.0,1.0,6.0,3.0,3.0,0.0,0.0,2.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.6274486186589512
0.0,5.0,0,1.0,1.0,4.0,2.0,2.0,6.0,3.0,3.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.9519616268485477
3.0,1.0,0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.3576028870855434
6.0,5.0,0,1.0,2.0,4.0,2.0,3.0,7.0,6.0,1.0,0.0,0.0,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.238501178431229
9.0,1.0,0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1953463829907451
2.0,2.0,0,1.0,2.0,4.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.319629430478628
9.0,2.0,0,1.0,3.0,4.0,2.0,2.0,7.0,7.0,0.0,0.0,0.0,2.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.6176814632370142
9.0,2.0,0,1.0,2.0,4.0,2.0,2.0,7.0,5.0,0.0,0.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0762446743364307
3.0,0.0,0,1.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.1142181309433459
0.0,0.0,0,1.0,0.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.30293561046935463
9.0,0.0,0,1.0,1.0,4.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8328599181942333
2.0,1.0,0,1.0,1.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.6274486186589512
1.0,0.0,0,3.0,2.0,4.0,2.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.30293561046935463
4.0,1.0,0,1.0,0.0,4.0,2.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.0330898788959468
1.0,5.0,0,1.0,3.0,4.0,2.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7897051227537495
8.0,5.0,0,3.0,2.0,4.0,2.0,1.0,7.0,5.0,3.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5083469100046367
1.0,2.0,0,1.0,2.0,4.0,2.0,0.0,6.0,3.0,1.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.6274486186589512
5.0,1.0,0,1.0,0.0,4.0,2.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8328599181942333
3.0,1.0,0,1.0,0.0,4.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9519616268485477
3.0,1.0,0,1.0,3.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.4651921145641529
6.0,0.0,0,1.0,2.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.14067910637455633
5.0,1.0,1,1.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.546320366611552
8.0,0.0,0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,1.0,0.0,2.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7897051227537495
2.0,1.0,1,1.0,3.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.2764746350381442
2.0,1.0,1,1.0,3.0,4.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.14067910637455633
1.0,2.0,0,1.0,2.0,4.0,2.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0762446743364307
7.0,0.0,0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.9519616268485477
5.0,2.0,0,1.0,3.0,4.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.546320366611552
9.0,5.0,0,3.0,3.0,4.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.725270690715624
0.0,1.0,0,1.0,3.0,4.0,2.0,2.0,6.0,7.0,1.0,0.0,0.0,2.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.1309119509526195
4.0,1.0,0,1.0,0.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.38406386251675373
6.0,1.0,0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,3.0,0.0,0.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.9519616268485477
6.0,1.0,0,1.0,2.0,4.0,2.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.1953463829907451
3.0,2.0,0,1.0,1.0,4.0,2.0,1.0,7.0,5.0,0.0,4.0,1.0,0.0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4272186579572376
9.0,1.0,0,1.0,2.0,4.0,2.0,1.0,7.0,5.0,2.0,4.0,1.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.4272186579572376
8.0,1.0,0,1.0,3.0,4.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1142181309433459
5.0,1.0,0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.546320366611552
11.0,1.0,0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.546320366611552
11.0,2.0,0,1.0,2.0,4.0,2.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.6274486186589512
2.0,1.0,0,1.0,1.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7085768707063503
1.0,1.0,1,2.0,1.0,4.0,2.0,0.0,5.0,4.0,1.0,3.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.34609040590983847
